62 0.018782042 -0.38437614 3.5355658e-05 5.8654502e-07 
64 0.018852753 -0.38109205 3.5355665e-05 5.8654502e-07 
66 0.018923465 -0.3778324 3.5355672e-05 5.8654502e-07 
68 0.018994176 -0.37459691 3.5355679e-05 5.8654502e-07 
70 0.019064887 -0.37138532 3.5355686e-05 5.8654503e-07 
72 0.019135599 -0.36819736 3.5355693e-05 5.8654503e-07 
74 0.01920631 -0.36503278 3.5355699e-05 5.8654503e-07 
76 0.019277022 -0.36189131 3.5355706e-05 5.8654503e-07 
78 0.019347733 -0.35877271 3.5355712e-05 5.8654503e-07 
80 0.019418444 -0.35567672 3.5355718e-05 5.8654503e-07 
82 0.019489156 -0.35260311 3.5355725e-05 5.8654503e-07 
84 0.019559867 -0.34955163 3.5355731e-05 5.8654503e-07 
86 0.019630579 -0.34652203 3.5355737e-05 5.8654504e-07 
88 0.01970129 -0.3435141 3.5355742e-05 5.8654504e-07 
90 0.019772002 -0.34052759 3.5355748e-05 5.8654504e-07 
92 0.019842713 -0.33756228 3.5355754e-05 5.8654504e-07 
94 0.019913425 -0.33461794 3.5355759e-05 5.8654504e-07 
96 0.019984136 -0.33169435 3.5355765e-05 5.8654504e-07 
98 0.020054848 -0.32879129 3.535577e-05 5.8654504e-07 
100 0.020125559 -0.32590855 3.5355775e-05 5.8654504e-07 
102 0.020196271 -0.32304591 3.5355781e-05 5.8654505e-07 
104 0.020266983 -0.32020317 3.5355786e-05 5.8654505e-07 
106 0.020337694 -0.31738012 3.5355791e-05 5.8654505e-07 
108 0.020408406 -0.31457655 3.5355796e-05 5.8654505e-07 
110 0.020479117 -0.31179226 3.53558e-05 5.8654505e-07 
112 0.020549829 -0.30902706 3.5355805e-05 5.8654505e-07 
114 0.020620541 -0.30628075 3.535581e-05 5.8654505e-07 
116 0.020691252 -0.30355313 3.5355814e-05 5.8654505e-07 
118 0.020761964 -0.30084402 3.5355819e-05 5.8654505e-07 
120 0.020832675 -0.29815323 3.5355823e-05 5.8654506e-07 
122 0.020903387 -0.29548057 3.5355828e-05 5.8654506e-07 
124 0.020974099 -0.29282586 3.5355832e-05 5.8654506e-07 
126 0.02104481 -0.29018893 3.5355836e-05 5.8654506e-07 
128 0.021115522 -0.28756958 3.535584e-05 5.8654506e-07 
130 0.021186234 -0.28496765 3.5355844e-05 5.8654506e-07 
132 0.021256945 -0.28238297 3.5355848e-05 5.8654506e-07 
134 0.021327657 -0.27981536 3.5355852e-05 5.8654506e-07 
136 0.021398369 -0.27726465 3.5355856e-05 5.8654506e-07 
138 0.021469081 -0.27473068 3.535586e-05 5.8654507e-07 
140 0.021539792 -0.27221328 3.5355864e-05 5.8654507e-07 
142 0.021610504 -0.2697123 3.5355867e-05 5.8654507e-07 
144 0.021681216 -0.26722757 3.5355871e-05 5.8654507e-07 
146 0.021751928 -0.26475893 3.5355874e-05 5.8654507e-07 
148 0.021822639 -0.26230623 3.5355878e-05 5.8654507e-07 
150 0.021893351 -0.25986932 3.5355881e-05 5.8654507e-07 
152 0.021964063 -0.25744803 3.5355885e-05 5.8654507e-07 
154 0.022034775 -0.25504223 3.5355888e-05 5.8654507e-07 
156 0.022105486 -0.25265176 3.5355891e-05 5.8654507e-07 
158 0.022176198 -0.25027649 3.5355895e-05 5.8654508e-07 
160 0.02224691 -0.24791625 3.5355898e-05 5.8654508e-07 
162 0.022317622 -0.24557092 3.5355901e-05 5.8654508e-07 
164 0.022388334 -0.24324034 3.5355904e-05 5.8654508e-07 
166 0.022459045 -0.24092439 3.5355907e-05 5.8654508e-07 
168 0.022529757 -0.23862293 3.535591e-05 5.8654508e-07 
170 0.022600469 -0.23633581 3.5355913e-05 5.8654508e-07 
172 0.022671181 -0.23406291 3.5355916e-05 5.8654508e-07 
174 0.022741893 -0.23180409 3.5355919e-05 5.8654508e-07 
176 0.022812604 -0.22955922 3.5355922e-05 5.8654508e-07 
178 0.022883316 -0.22732818 3.5355924e-05 5.8654509e-07 
180 0.022954028 -0.22511084 3.5355927e-05 5.8654509e-07 
182 0.02302474 -0.22290706 3.535593e-05 5.8654509e-07 
184 0.023095452 -0.22071674 3.5355932e-05 5.8654509e-07 
186 0.023166164 -0.21853973 3.5355935e-05 5.8654509e-07 
188 0.023236876 -0.21637593 3.5355938e-05 5.8654509e-07 
190 0.023307588 -0.21422521 3.535594e-05 5.8654509e-07 
192 0.023378299 -0.21208746 3.5355943e-05 5.8654509e-07 
194 0.023449011 -0.20996256 3.5355945e-05 5.8654509e-07 
196 0.023519723 -0.20785038 3.5355947e-05 5.8654509e-07 
198 0.023590435 -0.20575083 3.535595e-05 5.8654509e-07 
200 0.023661147 -0.20366378 3.5355952e-05 5.865451e-07 
202 0.023731859 -0.20158913 3.5355954e-05 5.865451e-07 
204 0.023802571 -0.19952675 3.5355957e-05 5.865451e-07 
206 0.023873283 -0.19747656 3.5355959e-05 5.865451e-07 
208 0.023943995 -0.19543843 3.5355961e-05 5.865451e-07 
210 0.024014707 -0.19341227 3.5355963e-05 5.865451e-07 
212 0.024085419 -0.19139796 3.5355965e-05 5.865451e-07 
214 0.02415613 -0.1893954 3.5355968e-05 5.865451e-07 
216 0.024226842 -0.18740449 3.535597e-05 5.865451e-07 
218 0.024297554 -0.18542514 3.5355972e-05 5.865451e-07 
220 0.024368266 -0.18345723 3.5355974e-05 5.865451e-07 
222 0.024438978 -0.18150067 3.5355976e-05 5.8654511e-07 
224 0.02450969 -0.17955536 3.5355978e-05 5.8654511e-07 
226 0.024580402 -0.17762121 3.535598e-05 5.8654511e-07 
228 0.024651114 -0.17569811 3.5355982e-05 5.8654511e-07 
230 0.024721826 -0.17378599 3.5355983e-05 5.8654511e-07 
232 0.024792538 -0.17188473 3.5355985e-05 5.8654511e-07 
234 0.02486325 -0.16999425 3.5355987e-05 5.8654511e-07 
236 0.024933962 -0.16811446 3.5355989e-05 5.8654511e-07 
238 0.025004674 -0.16624526 3.5355991e-05 5.8654511e-07 
240 0.025075386 -0.16438658 3.5355992e-05 5.8654511e-07 
242 0.025146098 -0.16253831 3.5355994e-05 5.8654511e-07 
244 0.02521681 -0.16070037 3.5355996e-05 5.8654511e-07 
246 0.025287522 -0.15887268 3.5355998e-05 5.8654511e-07 
248 0.025358234 -0.15705515 3.5355999e-05 5.8654512e-07 
250 0.025428946 -0.1552477 3.5356001e-05 5.8654512e-07 
252 0.025499658 -0.15345024 3.5356002e-05 5.8654512e-07 
254 0.02557037 -0.15166268 3.5356004e-05 5.8654512e-07 
256 0.025641082 -0.14988496 3.5356006e-05 5.8654512e-07 
258 0.025711794 -0.14811698 3.5356007e-05 5.8654512e-07 
260 0.025782506 -0.14635867 3.5356009e-05 5.8654512e-07 
262 0.025853218 -0.14460995 3.535601e-05 5.8654512e-07 
264 0.02592393 -0.14287073 3.5356012e-05 5.8654512e-07 
266 0.025994642 -0.14114095 3.5356013e-05 5.8654512e-07 
268 0.026065354 -0.13942052 3.5356015e-05 5.8654512e-07 
270 0.026136066 -0.13770938 3.5356016e-05 5.8654512e-07 
272 0.026206778 -0.13600744 3.5356017e-05 5.8654512e-07 
274 0.02627749 -0.13431463 3.5356019e-05 5.8654512e-07 
276 0.026348202 -0.13263088 3.535602e-05 5.8654512e-07 
278 0.026418914 -0.13095611 3.5356022e-05 5.8654513e-07 
280 0.026489626 -0.12929026 3.5356023e-05 5.8654513e-07 
282 0.026560338 -0.12763325 3.5356024e-05 5.8654513e-07 
284 0.02663105 -0.12598501 3.5356025e-05 5.8654513e-07 
286 0.026701762 -0.12434547 3.5356027e-05 5.8654513e-07 
288 0.026772474 -0.12271457 3.5356028e-05 5.8654513e-07 
290 0.026843187 -0.12109224 3.5356029e-05 5.8654513e-07 
292 0.026913899 -0.1194784 3.535603e-05 5.8654513e-07 
294 0.026984611 -0.117873 3.5356032e-05 5.8654513e-07 
296 0.027055323 -0.11627596 3.5356033e-05 5.8654513e-07 
298 0.027126035 -0.11468722 3.5356034e-05 5.8654513e-07 
300 0.027196747 -0.11310672 3.5356035e-05 5.8654513e-07 
302 0.027267459 -0.1115344 3.5356036e-05 5.8654513e-07 
304 0.027338171 -0.10997018 3.5356038e-05 5.8654513e-07 
306 0.027408883 -0.10841401 3.5356039e-05 5.8654513e-07 
308 0.027479595 -0.10686582 3.535604e-05 5.8654513e-07 
310 0.027550307 -0.10532556 3.5356041e-05 5.8654513e-07 
312 0.027621019 -0.10379316 3.5356042e-05 5.8654514e-07 
314 0.027691731 -0.10226856 3.5356043e-05 5.8654514e-07 
316 0.027762443 -0.10075171 3.5356044e-05 5.8654514e-07 
318 0.027833156 -0.09924254 3.5356045e-05 5.8654514e-07 
320 0.027903868 -0.097740998 3.5356046e-05 5.8654514e-07 
322 0.02797458 -0.096247024 3.5356047e-05 5.8654514e-07 
324 0.028045292 -0.094760562 3.5356048e-05 5.8654514e-07 
326 0.028116004 -0.093281555 3.5356049e-05 5.8654514e-07 
328 0.028186716 -0.091809947 3.535605e-05 5.8654514e-07 
330 0.028257428 -0.090345682 3.5356051e-05 5.8654514e-07 
332 0.02832814 -0.088888707 3.5356052e-05 5.8654514e-07 
334 0.028398852 -0.087438966 3.5356053e-05 5.8654514e-07 
336 0.028469564 -0.085996406 3.5356054e-05 5.8654514e-07 
338 0.028540277 -0.084560974 3.5356055e-05 5.8654514e-07 
340 0.028610989 -0.083132617 3.5356056e-05 5.8654514e-07 
342 0.028681701 -0.081711283 3.5356057e-05 5.8654514e-07 
344 0.028752413 -0.080296919 3.5356058e-05 5.8654514e-07 
346 0.028823125 -0.078889476 3.5356058e-05 5.8654514e-07 
348 0.028893837 -0.077488902 3.5356059e-05 5.8654514e-07 
350 0.028964549 -0.076095147 3.535606e-05 5.8654514e-07 
352 0.029035261 -0.074708161 3.5356061e-05 5.8654514e-07 
354 0.029105974 -0.073327896 3.5356062e-05 5.8654515e-07 
356 0.029176686 -0.071954302 3.5356063e-05 5.8654515e-07 
358 0.029247398 -0.070587331 3.5356063e-05 5.8654515e-07 
360 0.02931811 -0.069226936 3.5356064e-05 5.8654515e-07 
362 0.029388822 -0.067873069 3.5356065e-05 5.8654515e-07 
364 0.029459534 -0.066525684 3.5356066e-05 5.8654515e-07 
366 0.029530246 -0.065184733 3.5356067e-05 5.8654515e-07 
368 0.029600958 -0.063850171 3.5356067e-05 5.8654515e-07 
370 0.029671671 -0.062521952 3.5356068e-05 5.8654515e-07 
372 0.029742383 -0.061200032 3.5356069e-05 5.8654515e-07 
374 0.029813095 -0.059884365 3.535607e-05 5.8654515e-07 
376 0.029883807 -0.058574907 3.535607e-05 5.8654515e-07 
378 0.029954519 -0.057271615 3.5356071e-05 5.8654515e-07 
380 0.030025231 -0.055974444 3.5356072e-05 5.8654515e-07 
382 0.030095943 -0.054683353 3.5356072e-05 5.8654515e-07 
384 0.030166656 -0.053398297 3.5356073e-05 5.8654515e-07 
386 0.030237368 -0.052119236 3.5356074e-05 5.8654515e-07 
388 0.03030808 -0.050846127 3.5356075e-05 5.8654515e-07 
390 0.030378792 -0.049578929 3.5356075e-05 5.8654515e-07 
392 0.030449504 -0.0483176 3.5356076e-05 5.8654515e-07 
394 0.030520216 -0.0470621 3.5356077e-05 5.8654515e-07 
396 0.030590928 -0.045812389 3.5356077e-05 5.8654515e-07 
398 0.030661641 -0.044568427 3.5356078e-05 5.8654515e-07 
400 0.030732353 -0.043330174 3.5356078e-05 5.8654515e-07 
402 0.030803065 -0.04209759 3.5356079e-05 5.8654515e-07 
404 0.030873777 -0.040870638 3.535608e-05 5.8654515e-07 
406 0.030944489 -0.039649279 3.535608e-05 5.8654515e-07 
408 0.031015201 -0.038433474 3.5356081e-05 5.8654515e-07 
410 0.031085914 -0.037223185 3.5356081e-05 5.8654515e-07 
412 0.031156626 -0.036018376 3.5356082e-05 5.8654515e-07 
414 0.031227338 -0.034819009 3.5356083e-05 5.8654515e-07 
416 0.03129805 -0.033625047 3.5356083e-05 5.8654515e-07 
418 0.031368762 -0.032436453 3.5356084e-05 5.8654515e-07 
420 0.031439474 -0.031253193 3.5356084e-05 5.8654515e-07 
422 0.031510187 -0.030075229 3.5356085e-05 5.8654516e-07 
424 0.031580899 -0.028902527 3.5356086e-05 5.8654516e-07 
426 0.031651611 -0.027735051 3.5356086e-05 5.8654516e-07 
428 0.031722323 -0.026572766 3.5356087e-05 5.8654516e-07 
430 0.031793035 -0.025415638 3.5356087e-05 5.8654516e-07 
432 0.031863747 -0.024263632 3.5356088e-05 5.8654516e-07 
434 0.03193446 -0.023116715 3.5356088e-05 5.8654516e-07 
436 0.032005172 -0.021974854 3.5356089e-05 5.8654516e-07 
438 0.032075884 -0.020838013 3.5356089e-05 5.8654516e-07 
440 0.032146596 -0.019706162 3.535609e-05 5.8654516e-07 
442 0.032217308 -0.018579266 3.535609e-05 5.8654516e-07 
444 0.03228802 -0.017457293 3.5356091e-05 5.8654516e-07 
446 0.032358733 -0.016340212 3.5356091e-05 5.8654516e-07 
448 0.032429445 -0.01522799 3.5356092e-05 5.8654516e-07 
450 0.032500157 -0.014120595 3.5356092e-05 5.8654516e-07 
452 0.032570869 -0.013017997 3.5356093e-05 5.8654516e-07 
454 0.032641581 -0.011920163 3.5356093e-05 5.8654516e-07 
456 0.032712294 -0.010827064 3.5356094e-05 5.8654516e-07 
458 0.032783006 -0.0097386691 3.5356094e-05 5.8654516e-07 
460 0.032853718 -0.0086549473 3.5356095e-05 5.8654516e-07 
462 0.03292443 -0.0075758689 3.5356095e-05 5.8654516e-07 
464 0.032995142 -0.0065014042 3.5356095e-05 5.8654516e-07 
466 0.033065855 -0.0054315236 3.5356096e-05 5.8654516e-07 
468 0.033136567 -0.0043661978 3.5356096e-05 5.8654516e-07 
470 0.033207279 -0.0033053978 3.5356097e-05 5.8654516e-07 
472 0.033277991 -0.0022490948 3.5356097e-05 5.8654516e-07 
474 0.033348703 -0.0011972604 3.5356098e-05 5.8654516e-07 
476 0.033419415 -0.00014986612 3.5356098e-05 5.8654516e-07 
478 0.033490128 0.00089311599 3.5356098e-05 5.8654516e-07 
480 0.03356084 0.0019317138 3.5356099e-05 5.8654516e-07 
482 0.033631552 0.0029659548 3.5356099e-05 5.8654516e-07 
484 0.033702264 0.0039958665 3.53561e-05 5.8654516e-07 
486 0.033772976 0.005021476 3.53561e-05 5.8654516e-07 
488 0.033843689 0.00604281 3.53561e-05 5.8654516e-07 
490 0.033914401 0.0070598954 3.5356101e-05 5.8654516e-07 
492 0.033985113 0.0080727586 3.5356101e-05 5.8654516e-07 
494 0.034055825 0.0090814258 3.5356102e-05 5.8654516e-07 
496 0.034126537 0.010085923 3.5356102e-05 5.8654516e-07 
498 0.03419725 0.011086276 3.5356102e-05 5.8654516e-07 
500 0.034267962 0.012082511 3.5356103e-05 5.8654516e-07 
502 0.034338674 0.013074652 3.5356103e-05 5.8654516e-07 
504 0.034409386 0.014062725 3.5356103e-05 5.8654516e-07 
506 0.034480099 0.015046756 3.5356104e-05 5.8654516e-07 
508 0.034550811 0.016026768 3.5356104e-05 5.8654516e-07 
510 0.034621523 0.017002786 3.5356104e-05 5.8654516e-07 
512 0.034692235 0.017974835 3.5356105e-05 5.8654516e-07 
514 0.034762947 0.018942939 3.5356105e-05 5.8654516e-07 
516 0.03483366 0.019907122 3.5356105e-05 5.8654516e-07 
518 0.034904372 0.020867407 3.5356106e-05 5.8654516e-07 
520 0.034975084 0.021823818 3.5356106e-05 5.8654516e-07 
522 0.035045796 0.022776379 3.5356106e-05 5.8654516e-07 
524 0.035116508 0.023725113 3.5356107e-05 5.8654516e-07 
526 0.035187221 0.024670042 3.5356107e-05 5.8654516e-07 
528 0.035257933 0.02561119 3.5356107e-05 5.8654516e-07 
530 0.035328645 0.026548579 3.5356108e-05 5.8654516e-07 
532 0.035399357 0.027482232 3.5356108e-05 5.8654516e-07 
534 0.035470069 0.028412171 3.5356108e-05 5.8654515e-07 
536 0.035540782 0.029338418 3.5356109e-05 5.8654515e-07 
538 0.035611494 0.030260995 3.5356109e-05 5.8654515e-07 
540 0.035682206 0.031179924 3.5356109e-05 5.8654515e-07 
542 0.035752918 0.032095227 3.535611e-05 5.8654515e-07 
544 0.035823631 0.033006924 3.535611e-05 5.8654515e-07 
546 0.035894343 0.033915038 3.535611e-05 5.8654515e-07 
548 0.035965055 0.034819589 3.535611e-05 5.8654515e-07 
550 0.036035767 0.035720597 3.5356111e-05 5.8654515e-07 
552 0.036106479 0.036618085 3.5356111e-05 5.8654515e-07 
554 0.036177192 0.037512072 3.5356111e-05 5.8654515e-07 
556 0.036247904 0.03840258 3.5356112e-05 5.8654515e-07 
558 0.036318616 0.039289627 3.5356112e-05 5.8654515e-07 
560 0.036389328 0.040173235 3.5356112e-05 5.8654515e-07 
562 0.036460041 0.041053423 3.5356112e-05 5.8654515e-07 
564 0.036530753 0.041930211 3.5356113e-05 5.8654515e-07 
566 0.036601465 0.042803619 3.5356113e-05 5.8654515e-07 
568 0.036672177 0.043673667 3.5356113e-05 5.8654515e-07 
570 0.036742889 0.044540373 3.5356113e-05 5.8654515e-07 
572 0.036813602 0.045403757 3.5356114e-05 5.8654515e-07 
574 0.036884314 0.046263837 3.5356114e-05 5.8654515e-07 
576 0.036955026 0.047120634 3.5356114e-05 5.8654515e-07 
578 0.037025738 0.047974165 3.5356114e-05 5.8654515e-07 
580 0.037096451 0.04882445 3.5356115e-05 5.8654515e-07 
582 0.037167163 0.049671506 3.5356115e-05 5.8654515e-07 
584 0.037237875 0.050515353 3.5356115e-05 5.8654515e-07 
586 0.037308587 0.051356007 3.5356115e-05 5.8654515e-07 
588 0.0373793 0.052193489 3.5356116e-05 5.8654515e-07 
590 0.037450012 0.053027814 3.5356116e-05 5.8654515e-07 
592 0.037520724 0.053859002 3.5356116e-05 5.8654515e-07 
594 0.037591436 0.054687069 3.5356116e-05 5.8654515e-07 
596 0.037662148 0.055512034 3.5356117e-05 5.8654515e-07 
598 0.037732861 0.056333913 3.5356117e-05 5.8654515e-07 
600 0.037803573 0.057152724 3.5356117e-05 5.8654514e-07 
602 0.037874285 0.057968485 3.5356117e-05 5.8654514e-07 
604 0.037944997 0.058781212 3.5356118e-05 5.8654514e-07 
606 0.03801571 0.059590922 3.5356118e-05 5.8654514e-07 
608 0.038086422 0.060397631 3.5356118e-05 5.8654514e-07 
610 0.038157134 0.061201358 3.5356118e-05 5.8654514e-07 
612 0.038227846 0.062002117 3.5356118e-05 5.8654514e-07 
614 0.038298559 0.062799925 3.5356119e-05 5.8654514e-07 
616 0.038369271 0.0635948 3.5356119e-05 5.8654514e-07 
618 0.038439983 0.064386756 3.5356119e-05 5.8654514e-07 
620 0.038510695 0.06517581 3.5356119e-05 5.8654514e-07 
622 0.038581408 0.065961978 3.5356119e-05 5.8654514e-07 
624 0.03865212 0.066745275 3.535612e-05 5.8654514e-07 
626 0.038722832 0.067525718 3.535612e-05 5.8654514e-07 
628 0.038793544 0.068303321 3.535612e-05 5.8654514e-07 
630 0.038864257 0.069078101 3.535612e-05 5.8654514e-07 
632 0.038934969 0.069850073 3.535612e-05 5.8654514e-07 
634 0.039005681 0.070619251 3.5356121e-05 5.8654514e-07 
636 0.039076393 0.071385652 3.5356121e-05 5.8654514e-07 
638 0.039147105 0.07214929 3.5356121e-05 5.8654514e-07 
640 0.039217818 0.07291018 3.5356121e-05 5.8654514e-07 
642 0.03928853 0.073668336 3.5356121e-05 5.8654513e-07 
644 0.039359242 0.074423774 3.5356122e-05 5.8654513e-07 
646 0.039429954 0.075176508 3.5356122e-05 5.8654513e-07 
648 0.039500667 0.075926553 3.5356122e-05 5.8654513e-07 
650 0.039571379 0.076673923 3.5356122e-05 5.8654513e-07 
652 0.039642091 0.077418632 3.5356122e-05 5.8654513e-07 
654 0.039712803 0.078160694 3.5356122e-05 5.8654513e-07 
656 0.039783516 0.078900124 3.5356123e-05 5.8654513e-07 
658 0.039854228 0.079636936 3.5356123e-05 5.8654513e-07 
660 0.03992494 0.080371143 3.5356123e-05 5.8654513e-07 
662 0.039995652 0.081102759 3.5356123e-05 5.8654513e-07 
664 0.040066365 0.081831798 3.5356123e-05 5.8654513e-07 
666 0.040137077 0.082558273 3.5356123e-05 5.8654513e-07 
668 0.040207789 0.083282198 3.5356124e-05 5.8654513e-07 
670 0.040278501 0.084003587 3.5356124e-05 5.8654513e-07 
672 0.040349214 0.084722453 3.5356124e-05 5.8654513e-07 
674 0.040419926 0.085438808 3.5356124e-05 5.8654512e-07 
676 0.040490638 0.086152666 3.5356124e-05 5.8654512e-07 
678 0.04056135 0.086864041 3.5356124e-05 5.8654512e-07 
680 0.040632063 0.087572944 3.5356125e-05 5.8654512e-07 
682 0.040702775 0.08827939 3.5356125e-05 5.8654512e-07 
684 0.040773487 0.088983389 3.5356125e-05 5.8654512e-07 
686 0.040844199 0.089684957 3.5356125e-05 5.8654512e-07 
688 0.040914912 0.090384104 3.5356125e-05 5.8654512e-07 
690 0.040985624 0.091080843 3.5356125e-05 5.8654512e-07 
692 0.041056336 0.091775187 3.5356126e-05 5.8654512e-07 
694 0.041127048 0.092467149 3.5356126e-05 5.8654512e-07 
696 0.041197761 0.093156739 3.5356126e-05 5.8654512e-07 
698 0.041268473 0.093843972 3.5356126e-05 5.8654512e-07 
700 0.041339185 0.094528857 3.5356126e-05 5.8654512e-07 
702 0.041409897 0.095211409 3.5356126e-05 5.8654511e-07 
704 0.04148061 0.095891638 3.5356126e-05 5.8654511e-07 
706 0.041551322 0.096569556 3.5356127e-05 5.8654511e-07 
708 0.041622034 0.097245176 3.5356127e-05 5.8654511e-07 
710 0.041692746 0.097918508 3.5356127e-05 5.8654511e-07 
712 0.041763459 0.098589564 3.5356127e-05 5.8654511e-07 
714 0.041834171 0.099258357 3.5356127e-05 5.8654511e-07 
716 0.041904883 0.099924897 3.5356127e-05 5.8654511e-07 
718 0.041975595 0.1005892 3.5356127e-05 5.8654511e-07 
720 0.042046308 0.10125126 3.5356128e-05 5.8654511e-07 
722 0.04211702 0.10191111 3.5356128e-05 5.8654511e-07 
724 0.042187732 0.10256876 3.5356128e-05 5.8654511e-07 
726 0.042258444 0.1032242 3.5356128e-05 5.8654511e-07 
728 0.042329157 0.10387746 3.5356128e-05 5.865451e-07 
730 0.042399869 0.10452855 3.5356128e-05 5.865451e-07 
732 0.042470581 0.10517747 3.5356128e-05 5.865451e-07 
734 0.042541293 0.10582423 3.5356128e-05 5.865451e-07 
736 0.042612006 0.10646886 3.5356129e-05 5.865451e-07 
738 0.042682718 0.10711135 3.5356129e-05 5.865451e-07 
740 0.04275343 0.10775173 3.5356129e-05 5.865451e-07 
742 0.042824143 0.10838999 3.5356129e-05 5.865451e-07 
744 0.042894855 0.10902615 3.5356129e-05 5.865451e-07 
746 0.042965567 0.10966022 3.5356129e-05 5.865451e-07 
748 0.043036279 0.11029221 3.5356129e-05 5.865451e-07 
750 0.043106992 0.11092214 3.5356129e-05 5.8654509e-07 
752 0.043177704 0.11155 3.5356129e-05 5.8654509e-07 
754 0.043248416 0.11217581 3.535613e-05 5.8654509e-07 
756 0.043319128 0.11279959 3.535613e-05 5.8654509e-07 
758 0.043389841 0.11342133 3.535613e-05 5.8654509e-07 
760 0.043460553 0.11404106 3.535613e-05 5.8654509e-07 
762 0.043531265 0.11465878 3.535613e-05 5.8654509e-07 
764 0.043601977 0.11527449 3.535613e-05 5.8654509e-07 
766 0.04367269 0.11588822 3.535613e-05 5.8654509e-07 
768 0.043743402 0.11649996 3.535613e-05 5.8654509e-07 
770 0.043814114 0.11710974 3.535613e-05 5.8654508e-07 
772 0.043884826 0.11771755 3.5356131e-05 5.8654508e-07 
774 0.043955539 0.11832342 3.5356131e-05 5.8654508e-07 
776 0.044026251 0.11892734 3.5356131e-05 5.8654508e-07 
778 0.044096963 0.11952932 3.5356131e-05 5.8654508e-07 
780 0.044167675 0.12012938 3.5356131e-05 5.8654508e-07 
782 0.044238388 0.12072753 3.5356131e-05 5.8654508e-07 
784 0.0443091 0.12132377 3.5356131e-05 5.8654508e-07 
786 0.044379812 0.12191812 3.5356131e-05 5.8654508e-07 
788 0.044450524 0.12251058 3.5356131e-05 5.8654508e-07 
790 0.044521237 0.12310115 3.5356132e-05 5.8654507e-07 
792 0.044591949 0.12368986 3.5356132e-05 5.8654507e-07 
794 0.044662661 0.12427671 3.5356132e-05 5.8654507e-07 
796 0.044733374 0.12486171 3.5356132e-05 5.8654507e-07 
798 0.044804086 0.12544486 3.5356132e-05 5.8654507e-07 
800 0.044874798 0.12602618 3.5356132e-05 5.8654507e-07 
802 0.04494551 0.12660568 3.5356132e-05 5.8654507e-07 
804 0.045016223 0.12718335 3.5356132e-05 5.8654507e-07 
806 0.045086935 0.12775922 3.5356132e-05 5.8654507e-07 
808 0.045157647 0.12833329 3.5356132e-05 5.8654506e-07 
810 0.045228359 0.12890556 3.5356132e-05 5.8654506e-07 
812 0.045299072 0.12947606 3.5356133e-05 5.8654506e-07 
814 0.045369784 0.13004477 3.5356133e-05 5.8654506e-07 
816 0.045440496 0.13061172 3.5356133e-05 5.8654506e-07 
818 0.045511208 0.13117692 3.5356133e-05 5.8654506e-07 
820 0.045581921 0.13174036 3.5356133e-05 5.8654506e-07 
822 0.045652633 0.13230206 3.5356133e-05 5.8654506e-07 
824 0.045723345 0.13286202 3.5356133e-05 5.8654506e-07 
826 0.045794058 0.13342026 3.5356133e-05 5.8654505e-07 
828 0.04586477 0.13397678 3.5356133e-05 5.8654505e-07 
830 0.045935482 0.13453159 3.5356133e-05 5.8654505e-07 
832 0.046006194 0.1350847 3.5356133e-05 5.8654505e-07 
834 0.046076907 0.13563611 3.5356134e-05 5.8654505e-07 
836 0.046147619 0.13618584 3.5356134e-05 5.8654505e-07 
